title,creation_date,medium,department,item_width,item_height,item_depth,classification,full_name,nationality,img_url,value,small_img_url,total
Reclining Nude,1950,color lithograph,Contemporary Art,28.0,22.0,0.0,prints,Henri Laurens,French,https://cmoa-collection-images.s3.amazonaws.com/thing/103736/1009643_cropped_Detail.jpg,37.6,https://cmoa-collection-images.s3.amazonaws.com/thing/103736/sizes/1009643_cropped_Detail-420.jpg,752.0
Plate,1826,porcelain,Decorative Arts and Design,9.25,1.25,9.25,Ceramics,"Prince Iusupov Porcelain Factory, Arkhangel'Skoe",Russian,https://cmoa-collection-images.s3.amazonaws.com/thing/4292/CMA-86-14.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/4292/sizes/CMA-86-14-420.jpg,3.0
Les Amoureux,1959,lithograph on paper,Contemporary Art,30.0,22.375,0.0,prints,Karel Appel,Dutch,https://cmoa-collection-images.s3.amazonaws.com/thing/121708/1011160.jpg,6.95,https://cmoa-collection-images.s3.amazonaws.com/thing/121708/sizes/1011160-420.jpg,139.0
Allegorical Figure of Architecture,1898,bronze,Fine Arts,4.0,12.5,2.75,sculpture,Daniel Chester French,American,https://cmoa-collection-images.s3.amazonaws.com/thing/117151/1033657-8468.jpg,9.6,https://cmoa-collection-images.s3.amazonaws.com/thing/117151/sizes/1033657-8468-420.jpg,192.0
Snuff bottle,no date,glass,Decorative Arts and Design,1.5,2.75,1.125,Glass,unknown Chinese|Yen Chung San,Chinese|Chinese,https://cmoa-collection-images.s3.amazonaws.com/thing/1022/CMA-114-H.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/1022/sizes/CMA-114-H-420.jpg,1.0
Voice/and/or/Volumes/Verbing/the/Unmind,1976-1977,acrylic on canvas,Contemporary Art,308.0,98.0,0.0,paintings,Shusaku Arakawa,Japanese,https://cmoa-collection-images.s3.amazonaws.com/thing/149514/79.69.A-.D.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/149514/sizes/79.69.A-.D-420.jpg,10.0
Sen Ju Kannon (Buddhist),17th-19th century,woodblock print on paper,Fine Arts,3.125,5.5,0.0,prints,unknown Japanese,Japanese,https://cmoa-collection-images.s3.amazonaws.com/thing/105791/1028463.jpg,87.5,https://cmoa-collection-images.s3.amazonaws.com/thing/105791/sizes/1028463-420.jpg,1750.0
"Kagetsu-En, Tsurumi",1928,woodblock print on paper,Fine Arts,12.063,8.938,0.0,prints,Maekawa Senpan,Japanese,https://cmoa-collection-images.s3.amazonaws.com/thing/33188/1029234.jpg,87.5,https://cmoa-collection-images.s3.amazonaws.com/thing/33188/sizes/1029234-420.jpg,1750.0
The Last Arrow of Will Cloudeslie,1867-1868,ink wash and Chinese white on uncut wood block,Fine Arts,5.25,6.75,1.0,printing blocks,John La Farge,American,https://cmoa-collection-images.s3.amazonaws.com/thing/149710/22.10.7.1.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/149710/sizes/22.10.7.1-420.jpg,10.0
"TOPPS Collectors Cards, De Witt ""Tex"" Coulter (trading card)",1952,trading card,Fine Arts,2.5,3.75,0.0,drawings and watercolors,unknown American,American,https://cmoa-collection-images.s3.amazonaws.com/thing/105016/1031596cf.jpg,74.35,https://cmoa-collection-images.s3.amazonaws.com/thing/105016/sizes/1031596cf-420.jpg,1487.0
The Return,1949,serigraph on paper,Contemporary Art,22.0,16.0,0.0,prints,Helen G. Blumenschein,American,https://cmoa-collection-images.s3.amazonaws.com/thing/103760/1008907_cropped_detail.jpg,83.45,https://cmoa-collection-images.s3.amazonaws.com/thing/103760/sizes/1008907_cropped_detail-420.jpg,1669.0
Bowl,c. 1955,earthenware,Decorative Arts and Design,0.0,1.938,0.0,Ceramics,Gertrud Natzler|Otto Natzler,American|American,https://cmoa-collection-images.s3.amazonaws.com/thing/3118/CMA-1997-52-2.jpg,2.35,https://cmoa-collection-images.s3.amazonaws.com/thing/3118/sizes/CMA-1997-52-2-420.jpg,47.0
Shepherd with Staff,before 1875,black chalk on lightly tinted holland paper.,Fine Arts,16.0,22.0,0.0,drawings and watercolors,Jean François Millet,French,https://cmoa-collection-images.s3.amazonaws.com/thing/99177/1011481.jpg,10.4,https://cmoa-collection-images.s3.amazonaws.com/thing/99177/sizes/1011481-420.jpg,208.0
Miniature Portrait of François Maximillien J.I. Robespierre,c. 1800,watercolor on ivory; wood and gilt metal frame,Fine Arts,3.625,4.125,0.625,drawings and watercolors,Jean Pierre Thiboust,French,https://cmoa-collection-images.s3.amazonaws.com/thing/73648/1005642.jpg,10.4,https://cmoa-collection-images.s3.amazonaws.com/thing/73648/sizes/1005642-420.jpg,208.0
The Turkish Court,"September 1, 1851",color lithograph,Fine Arts,28.0,22.0,0.0,prints,Walter Goodall|Day & Son,British|British,https://cmoa-collection-images.s3.amazonaws.com/thing/115394/98358-image.jpg,3.25,https://cmoa-collection-images.s3.amazonaws.com/thing/115394/sizes/98358-image-420.jpg,65.0
"Quilt, Courthouse Steps Design",c. 1850,quilted silks and velvets,Decorative Arts and Design,62.0,56.0,0.0,Textiles,unknown American,American,https://cmoa-collection-images.s3.amazonaws.com/thing/11876/1015789.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/11876/sizes/1015789-420.jpg,16.0
Candelabrum,c. 1874,silvered bronze,Decorative Arts and Design,0.0,0.0,0.0,Metals,Orfèvrerie Christofle,French,https://cmoa-collection-images.s3.amazonaws.com/thing/23595/7519.jpg,2.3,https://cmoa-collection-images.s3.amazonaws.com/thing/23595/sizes/7519-420.jpg,46.0
"Apollo, Cupid and Dolphin, a Discoboz (3 sculpture details)",c. 1881-1886,ink on tissue paper,Heinz Architectural Center,14.938,10.375,0.0,drawings and watercolors,David C. Hale|Office of Henry Hobson Richardson,American|American,https://cmoa-collection-images.s3.amazonaws.com/thing/118113/1029519.jpg,8.95,https://cmoa-collection-images.s3.amazonaws.com/thing/118113/sizes/1029519-420.jpg,179.0
"Beehive Dwelling - South Uist, Hebrides Islands",c. 1930,plaster of paris and paint,Heinz Architectural Center,10.0,3.0,5.75,architectural models,"Works Progress Administration, Pennsylvania Museum Extension Project",American,https://cmoa-collection-images.s3.amazonaws.com/thing/128094/1035106-3659.jpg,3.05,https://cmoa-collection-images.s3.amazonaws.com/thing/128094/sizes/1035106-3659-420.jpg,61.0
Les Fleurs,not dated,etching on paper,Fine Arts,9.813,12.813,0.0,prints,Komai Tetsuro,Japanese,https://cmoa-collection-images.s3.amazonaws.com/thing/35423/1029017.jpg,87.5,https://cmoa-collection-images.s3.amazonaws.com/thing/35423/sizes/1029017-420.jpg,1750.0
drawings for Wall Drawing Number 340,1980,colored pencil on paper,Contemporary Art,28.0,22.0,0.0,drawings and watercolors,Sol LeWitt,American,https://cmoa-collection-images.s3.amazonaws.com/thing/103238/1025184_cropped.jpg,74.35,https://cmoa-collection-images.s3.amazonaws.com/thing/103238/sizes/1025184_cropped-420.jpg,1487.0
Mt. Hakuba Glacier ( Hakuba-san sekkei),4/15/1920,woodblock print on paper,Fine Arts,9.75,7.125,0.0,prints,Ishii Tsuruzô|Nakajima Jûtarô,Japanese|Japanese,https://cmoa-collection-images.s3.amazonaws.com/thing/34695/1027330.jpg,26.15,https://cmoa-collection-images.s3.amazonaws.com/thing/34695/sizes/1027330-420.jpg,523.0
Frontispiece: Les Ordonnances royaux,c. 1644,engraving,Fine Arts,16.0,22.0,0.0,prints,Claude Mellan,French,https://cmoa-collection-images.s3.amazonaws.com/thing/97483/1005431.jpg,37.6,https://cmoa-collection-images.s3.amazonaws.com/thing/97483/sizes/1005431-420.jpg,752.0
"Jules, Cardinal Mazarin",after 1661,engraving,Fine Arts,7.375,10.063,0.0,prints,Claude Mellan,French,https://cmoa-collection-images.s3.amazonaws.com/thing/102560/1005445.jpg,37.6,https://cmoa-collection-images.s3.amazonaws.com/thing/102560/sizes/1005445-420.jpg,752.0
Easthampton,1917,etching,Fine Arts,19.25,14.25,0.0,prints,Childe Hassam,American,https://cmoa-collection-images.s3.amazonaws.com/thing/73001/1007205.jpg,83.45,https://cmoa-collection-images.s3.amazonaws.com/thing/73001/sizes/1007205-420.jpg,1669.0
Two Cells,1987,"DayGlo acrylic, acrylic and Roll-a-Tex on canvas",Contemporary Art,152.625,72.0,3.5,paintings,Peter Halley,American,https://cmoa-collection-images.s3.amazonaws.com/thing/3605/1026347.jpg,33.3,https://cmoa-collection-images.s3.amazonaws.com/thing/3605/sizes/1026347-420.jpg,666.0
"St. Anne's, Soho",1896,transfer lithograph on paper,Fine Arts,14.25,19.25,0.0,prints,James Abbott McNeill Whistler,American,https://cmoa-collection-images.s3.amazonaws.com/thing/72985/1001742.jpg,83.45,https://cmoa-collection-images.s3.amazonaws.com/thing/72985/sizes/1001742-420.jpg,1669.0
Abstract Composition,1955,watercolor on paper,Contemporary Art,28.0,22.0,0.0,drawings and watercolors,Otto Hofmann,German,https://cmoa-collection-images.s3.amazonaws.com/thing/99803/1021132.jpg,3.15,https://cmoa-collection-images.s3.amazonaws.com/thing/99803/sizes/1021132-420.jpg,63.0
John Remington at Eighty,c. 1830,oil on canvas,Fine Arts,28.0,32.75,1.625,paintings,unknown American,American,https://cmoa-collection-images.s3.amazonaws.com/thing/149485/81.21.5.jpg,33.3,https://cmoa-collection-images.s3.amazonaws.com/thing/149485/sizes/81.21.5-420.jpg,666.0
Départ pour le travail (Going to Work),1863,Etching on paper,Fine Arts,22.0,28.0,0.0,prints,Jean François Millet,French,https://cmoa-collection-images.s3.amazonaws.com/thing/19016/1017298.jpg,37.6,https://cmoa-collection-images.s3.amazonaws.com/thing/19016/sizes/1017298-420.jpg,752.0
Queen Louise of Prussia,1966,oil on canvas,Contemporary Art,158.938,82.375,4.75,paintings,Joan Miró,Spanish,https://cmoa-collection-images.s3.amazonaws.com/thing/0470/1012504.jpg,1.05,https://cmoa-collection-images.s3.amazonaws.com/thing/0470/sizes/1012504-420.jpg,21.0
Corduroy Road,1887,oil on canvas,Fine Arts,63.0,43.0,0.0,paintings,George Hetzel,American,https://cmoa-collection-images.s3.amazonaws.com/thing/120008/1008672.jpg,33.3,https://cmoa-collection-images.s3.amazonaws.com/thing/120008/sizes/1008672-420.jpg,666.0
Guanyin,19th century,porcelain,Decorative Arts and Design,5.0,7.75,5.25,Ceramics,unknown Chinese,Chinese,https://cmoa-collection-images.s3.amazonaws.com/thing/2581/CMA-89-27-27.jpg,10.6,https://cmoa-collection-images.s3.amazonaws.com/thing/2581/sizes/CMA-89-27-27-420.jpg,212.0
Vase,c.1918,layered glass,Decorative Arts and Design,0.0,9.75,0.0,containers,Louis Comfort Tiffany,American,https://cmoa-collection-images.s3.amazonaws.com/thing/2881/CMA-81-123-1.jpg,6.5,https://cmoa-collection-images.s3.amazonaws.com/thing/2881/sizes/CMA-81-123-1-420.jpg,130.0
Three Kuhn Children,c. 1910,gum bichromate print,Photography,11.0,15.75,0.0,photographs,Heinrich Kühn,Austrian,https://cmoa-collection-images.s3.amazonaws.com/thing/99923/49019_cropped.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/99923/sizes/49019_cropped-420.jpg,3.0
Master Orde,c. 1806,oil on canvas,Fine Arts,25.0,30.0,3.5,paintings,John Hoppner,British,https://cmoa-collection-images.s3.amazonaws.com/thing/16810/1005487.jpg,2.95,https://cmoa-collection-images.s3.amazonaws.com/thing/16810/sizes/1005487-420.jpg,59.0
Teacup,c. 1775,porcelain with enamel and gilded decoration,Decorative Arts and Design,3.375,2.625,2.25,Ceramics,unknown Chinese,Chinese,https://cmoa-collection-images.s3.amazonaws.com/thing/5878/CMA-71-14-3-3.jpg,10.6,https://cmoa-collection-images.s3.amazonaws.com/thing/5878/sizes/CMA-71-14-3-3-420.jpg,212.0
Candlestick (Triton-Form),c. 1780-1795,black basaltes,Decorative Arts and Design,5.0,11.188,5.25,Ceramics,Wedgwood,English,https://cmoa-collection-images.s3.amazonaws.com/thing/2570/CMA-82-93-66.jpg,21.8,https://cmoa-collection-images.s3.amazonaws.com/thing/2570/sizes/CMA-82-93-66-420.jpg,436.0
"The Flight into Egypt, from Window in the Clerestory in Church of St. Radagonde, Poitiers",1911,ink and watercolor on paper,Fine Arts,27.25,21.25,0.0,drawings and watercolors,Lawrence B. Saint,American,https://cmoa-collection-images.s3.amazonaws.com/thing/106156/1001401.jpg,74.35,https://cmoa-collection-images.s3.amazonaws.com/thing/106156/sizes/1001401-420.jpg,1487.0
Tea Bowl,960-1279,"chi-chou ware or """"kian"""" stoneware (""""temmoku"""" in japanese)",Decorative Arts and Design,6.25,2.625,6.25,Ceramics,"unknown Chinese, Jiangxi province",Chinese,https://cmoa-collection-images.s3.amazonaws.com/thing/1840/CMA-73-48-42.jpg,10.6,https://cmoa-collection-images.s3.amazonaws.com/thing/1840/sizes/CMA-73-48-42-420.jpg,212.0
The Risen Christ,17th century,sanguine on cream colored paper,Fine Arts,14.25,19.25,0.0,drawings and watercolors,Luca Cambiaso,Italian,https://cmoa-collection-images.s3.amazonaws.com/thing/99546/1004824_cropped.jpg,4.7,https://cmoa-collection-images.s3.amazonaws.com/thing/99546/sizes/1004824_cropped-420.jpg,94.0
Quilt,1966,lithograph on paper,Contemporary Art,29.75,22.0,0.0,prints,Alexander Calder,American,https://cmoa-collection-images.s3.amazonaws.com/thing/8468/CMA-78-52_1.jpg,83.45,https://cmoa-collection-images.s3.amazonaws.com/thing/8468/sizes/CMA-78-52_1-420.jpg,1669.0
"Bay Bridge and Pier, San Francisco","1985, printed 1986",Gelatin silver print,Photography,9.0,5.875,0.0,photographs,Michael Kenna,British,https://cmoa-collection-images.s3.amazonaws.com/thing/55968/48977.jpg,1.25,https://cmoa-collection-images.s3.amazonaws.com/thing/55968/sizes/48977-420.jpg,25.0
Teapot,c. 1840,Basalt,Decorative Arts and Design,7.25,4.875,3.938,Ceramics,unknown English,English,https://cmoa-collection-images.s3.amazonaws.com/thing/0639/CMA-82-93-74-A-B.jpg,21.8,https://cmoa-collection-images.s3.amazonaws.com/thing/0639/sizes/CMA-82-93-74-A-B-420.jpg,436.0
Man with a horse and two washerwomen,1772,etching in crayon manner with roulette,Fine Arts,13.75,12.875,0.0,prints,Cornelis Ploos Van Amstel|Johannes Körnlein|Philips Wouwerman,Dutch|Dutch|Dutch,https://cmoa-collection-images.s3.amazonaws.com/thing/104002/1008578_image.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/104002/sizes/1008578_image-420.jpg,10.0
"Harry, the Tailor",c. 1940,etching on paper,Fine Arts,8.0,11.375,0.0,prints,Karnig Nalbandian,American,https://cmoa-collection-images.s3.amazonaws.com/thing/100488/1007579_cropped.jpg,83.45,https://cmoa-collection-images.s3.amazonaws.com/thing/100488/sizes/1007579_cropped-420.jpg,1669.0
Coffeepot,1769,silver with wooden handle,Decorative Arts and Design,9.5,13.5,5.0,containers,Daniel Smith|Robert Sharp,British|British,https://cmoa-collection-images.s3.amazonaws.com/thing/8308/CMA-82-40-4.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/8308/sizes/CMA-82-40-4-420.jpg,8.0
The Agony in the Garden,c. 1659,etching and drypoint,Fine Arts,14.25,19.25,0.0,prints,Rembrandt Harmensz. van Rijn,Dutch,https://cmoa-collection-images.s3.amazonaws.com/thing/128300/1017351.jpg,6.95,https://cmoa-collection-images.s3.amazonaws.com/thing/128300/sizes/1017351-420.jpg,139.0
Pot-de-crème,1765,soft paste porcelain,Decorative Arts and Design,3.125,3.0,2.375,Ceramics,Sèvres Porcelain Factory|Claude-Antoine Tardy,French|French,https://cmoa-collection-images.s3.amazonaws.com/thing/5363/CMA-70-32-1315-2-A-B.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/5363/sizes/CMA-70-32-1315-2-A-B-420.jpg,18.0
Portrait of Kitty,1957,bronze on black marble base,Fine Arts,16.75,23.375,13.125,sculpture,Sir Jacob Epstein,British,https://cmoa-collection-images.s3.amazonaws.com/thing/117515/1017499-7188.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/117515/sizes/1017499-7188-420.jpg,18.0
Magnolia,1888,oil on canvas,Fine Arts,17.0,13.25,2.5,paintings,Joseph R. Woodwell,American,https://cmoa-collection-images.s3.amazonaws.com/thing/152266/59.5.27.jpg,33.3,https://cmoa-collection-images.s3.amazonaws.com/thing/152266/sizes/59.5.27-420.jpg,666.0
Koro-en (Kôroen),Autumn 1916,woodblock print on paper,Fine Arts,10.5,15.125,0.0,prints,Hata Tsuneharu|Bunendô|Nishimura Kumakichi II|Okura,Japanese|Japanese|Japanese|Japanese,https://cmoa-collection-images.s3.amazonaws.com/thing/35260/1028730.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/35260/sizes/1028730-420.jpg,12.0
Homage to the Square: Aura,1962,silkscreen on paper,Contemporary Art,17.0,17.0,0.0,prints,Josef Albers,American,https://cmoa-collection-images.s3.amazonaws.com/thing/118310/3139.jpg,83.45,https://cmoa-collection-images.s3.amazonaws.com/thing/118310/sizes/3139-420.jpg,1669.0
"Design for Kraus Campo, Carnegie Mellon University",2003,marker and ink on enlarged photocopy of digital drawing,Heinz Architectural Center,19.0,13.0,0.0,drawings and watercolors,Mel Bochner,American,https://cmoa-collection-images.s3.amazonaws.com/thing/133208/105810.jpg,74.35,https://cmoa-collection-images.s3.amazonaws.com/thing/133208/sizes/105810-420.jpg,1487.0
Landscape with Boat,c. 1935-1939,oil on canvas,Fine Arts,23.375,19.0,1.5,paintings,Arnold Aaron Friedman,American,https://cmoa-collection-images.s3.amazonaws.com/thing/150083/83.85.jpg,33.3,https://cmoa-collection-images.s3.amazonaws.com/thing/150083/sizes/83.85-420.jpg,666.0
Pavillon Nomade I,2014,Numeric inkjet print on Photo Rag Hahnemûhle paper,Heinz Architectural Center,31.375,23.625,0.0,architectural drawings,Jakob + MacFarlane|Dominique Jakob|Brendan Macfarlane,French|French|New Zealander,https://cmoa-collection-images.s3.amazonaws.com/thing/134979/pavillon%20nomade%201_1.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/134979/sizes/pavillon%20nomade%201_1-420.jpg,4.0
Urayasu,1982,etching and embossed paper collage on paper,Contemporary Art,19.688,19.062,0.0,prints,Ôuchi Makoto,Japanese,https://cmoa-collection-images.s3.amazonaws.com/thing/32669/89.28.1141-008314.jpg,87.5,https://cmoa-collection-images.s3.amazonaws.com/thing/32669/sizes/89.28.1141-008314-420.jpg,1750.0
Siesta (Holland),no date,charcoal on paper,Fine Arts,19.25,14.25,0.0,drawings and watercolors,Anton Mauve,Dutch,https://cmoa-collection-images.s3.amazonaws.com/thing/99492/1001612_cropped.jpg,3.25,https://cmoa-collection-images.s3.amazonaws.com/thing/99492/sizes/1001612_cropped-420.jpg,65.0
Self-Portrait,c. 1883-1887,oil on canvas,Fine Arts,20.0,23.5,3.5,paintings,Paul Cézanne,French,https://cmoa-collection-images.s3.amazonaws.com/thing/163668/1012391.jpg,6.6,https://cmoa-collection-images.s3.amazonaws.com/thing/163668/sizes/1012391-420.jpg,132.0
"The Actor Ichikawa Danjûrô II as Soga Gorô, the Arrow Maker (Ya no ne)",1729,"hand-colored woodblock print, lacquer and bronze",Fine Arts,14.25,19.25,0.0,prints,Kiyomasu II Torii,Japanese,https://cmoa-collection-images.s3.amazonaws.com/thing/20486/1028972.jpg,87.5,https://cmoa-collection-images.s3.amazonaws.com/thing/20486/sizes/1028972-420.jpg,1750.0
Outbreak of Fire at Hisamatsu-Cho,1881,woodblock print on paper,Fine Arts,9.0,6.5,0.0,prints,Kobayashi Kiyochika,Japanese,https://cmoa-collection-images.s3.amazonaws.com/thing/34298/1028968.jpg,87.5,https://cmoa-collection-images.s3.amazonaws.com/thing/34298/sizes/1028968-420.jpg,1750.0
"Nagano Amida Triad, from an Untitled Series (Buddhist)",17th-19th century,woodblock print on paper,Fine Arts,2.5,4.625,0.0,prints,unknown Japanese,Japanese,https://cmoa-collection-images.s3.amazonaws.com/thing/105752/1028448.jpg,87.5,https://cmoa-collection-images.s3.amazonaws.com/thing/105752/sizes/1028448-420.jpg,1750.0
