title,creation_date,medium,department,item_width,item_height,item_depth,classification,full_name,nationality,img_url,value,small_img_url,total
From the Dead Saint's Shit Series: St. Francis of Assisi's Feces with burning cross....,2001,chromogenic print with hand applied text,Photography,29.625,37.625,0.75,photographs,Duane Michals,American,https://cmoa-collection-images.s3.amazonaws.com/thing/94519/319.jpg,192.95,https://cmoa-collection-images.s3.amazonaws.com/thing/94519/sizes/319-420.jpg,3859.0
Duane's Super Shiner: Self Portrait in the Manner of Nan Goldin,2001,chromogenic prints with hand-applied text,Photography,24.5,17.688,0.0,photographs,Duane Michals,American,https://cmoa-collection-images.s3.amazonaws.com/thing/7975/CMA-2002-33-9-1.jpg,192.95,https://cmoa-collection-images.s3.amazonaws.com/thing/7975/sizes/CMA-2002-33-9-1-420.jpg,3859.0
I Like Pussy,2001,toned gelatin silver print with hand applied text,Photography,19.875,15.75,0.0,photographs,Duane Michals,American,https://cmoa-collection-images.s3.amazonaws.com/thing/11907/CMA-2002-33-11.jpg,192.95,https://cmoa-collection-images.s3.amazonaws.com/thing/11907/sizes/CMA-2002-33-11-420.jpg,3859.0
An Unfortunate Tryst with Pipilotti Rist,2001,seven chromogenic prints with hand-applied text,Photography,10.0,8.0,0.0,photographs,Duane Michals,American,https://cmoa-collection-images.s3.amazonaws.com/thing/11898/CMA-2002-33-12-1.jpg,192.95,https://cmoa-collection-images.s3.amazonaws.com/thing/11898/sizes/CMA-2002-33-12-1-420.jpg,3859.0
A Duane Michals Photograph of a Sherrie Levine Photograph of a Walker Evans Photograph,2001,gelatin silver print with hand applied text,Photography,14.313,17.312,1.25,photographs,Duane Michals,American,https://cmoa-collection-images.s3.amazonaws.com/thing/11891/332.jpg,192.95,https://cmoa-collection-images.s3.amazonaws.com/thing/11891/sizes/332-420.jpg,3859.0
Dr. Duanus's Infernal Tongue-in-Cheeky Journal,2001,chromogenic print,Photography,47.875,72.0,0.0,photographs,Duane Michals,American,https://cmoa-collection-images.s3.amazonaws.com/thing/94517/334.jpg,192.95,https://cmoa-collection-images.s3.amazonaws.com/thing/94517/sizes/334-420.jpg,3859.0
Universe (Agnes)/Positive,2000-2002,fiberglass,Contemporary Art,20.0,17.0,30.0,sculpture,Ricci Albenda,American,https://cmoa-collection-images.s3.amazonaws.com/thing/37606/336.jpg,9.6,https://cmoa-collection-images.s3.amazonaws.com/thing/37606/sizes/336-420.jpg,192.0
Utopia,2002,"wood, polystyrene, cement, acrylic, wheels, porcelain figurine, and pyrite",Contemporary Art,40.0,80.0,38.5,sculpture,Rachel Harrison,American,https://cmoa-collection-images.s3.amazonaws.com/thing/112682/337_02.jpg,9.6,https://cmoa-collection-images.s3.amazonaws.com/thing/112682/sizes/337_02-420.jpg,192.0
Refractional Series #28,1967,polyester resin,Contemporary Art,8.813,10.063,2.875,sculpture,Lee Amino,American,https://cmoa-collection-images.s3.amazonaws.com/thing/146692/338-6095lowres.jpg,9.6,https://cmoa-collection-images.s3.amazonaws.com/thing/146692/sizes/338-6095lowres-420.jpg,192.0
Farmslave in Massecuschitz (small stage),1999,"wood, cloth, mixed media, and single-channel video",Contemporary Art,48.0,84.0,23.0,sculpture,John Bock,German,https://cmoa-collection-images.s3.amazonaws.com/thing/37607/339.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/37607/sizes/339-420.jpg,15.0
Several Drawings on Top of Each Other,1990-2002,"graphite, paper, bronze",Contemporary Art,11.688,8.25,7.875,sculpture,Mark Manders,Dutch,https://cmoa-collection-images.s3.amazonaws.com/thing/26531/341.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/26531/sizes/341-420.jpg,3.0
Driftwood,2001-2002,oil on canvas,Contemporary Art,78.75,129.875,2.0,paintings,Peter Doig,Scottish,https://cmoa-collection-images.s3.amazonaws.com/thing/100686/350.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/100686/sizes/350-420.jpg,2.0
Dining chair,1901,ash,Decorative Arts and Design,17.0,41.0,18.75,Wood,Josef Maria Olbrich,Austrian,https://cmoa-collection-images.s3.amazonaws.com/thing/11270/CMA-2002-40-1_1.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/11270/sizes/CMA-2002-40-1_1-420.jpg,4.0
Dining chair,1902-1903,oak and original cane,Decorative Arts and Design,17.875,39.5,18.0,Wood,Peter Behrens,German,https://cmoa-collection-images.s3.amazonaws.com/thing/8737/352.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/8737/sizes/352-420.jpg,8.0
Samovar,c. 1904,brass,Decorative Arts and Design,8.5,10.125,5.5,Metals,Bruno Paul,German,https://cmoa-collection-images.s3.amazonaws.com/thing/23520/353.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/23520/sizes/353-420.jpg,19.0
"Study Establishing the Disposition of the Central Group Figures in ""The Sleep of Arthur at Avalon""",c. 1881,"pencil, watercolor and bodycolor on a prepared ground",Fine Arts,26.625,20.75,0.875,drawings and watercolors,Sir Edward Coley Burne-Jones,British,https://cmoa-collection-images.s3.amazonaws.com/thing/0151/354.jpg,3.4,https://cmoa-collection-images.s3.amazonaws.com/thing/0151/sizes/354-420.jpg,68.0
"Study of Architecture for ""The Sleep of Arthur at Avalon""",c. 1881,"pencil, watercolor and bodycolor on a prepared ground",Fine Arts,26.625,20.75,0.875,drawings and watercolors,Sir Edward Coley Burne-Jones,British,https://cmoa-collection-images.s3.amazonaws.com/thing/0139/355.jpg,3.4,https://cmoa-collection-images.s3.amazonaws.com/thing/0139/sizes/355-420.jpg,68.0
Acrylic stool,1990,"acrylic, aluminum, and feathers",Decorative Arts and Design,13.25,21.0,16.0,furniture,"Shiro Kuramata|Ishimaru Co., Ltd.",Japanese|Japanese,https://cmoa-collection-images.s3.amazonaws.com/thing/96101/356.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/96101/sizes/356-420.jpg,1.0
Knotted Chair,1996,"gilt aramid rope, carbon core, and epoxy",Decorative Arts and Design,21.0,28.5,23.75,furniture,Marcel Wanders|Droog Design|Cappellini S.p.A.,Dutch|Dutch|Italian,https://cmoa-collection-images.s3.amazonaws.com/thing/8715/358.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/8715/sizes/358-420.jpg,1.0
Uptown Pittsburgh,c. 1923-1924,bromide print,Photography,10.188,12.5,0.0,photographs,Charles K. Archer,American,https://cmoa-collection-images.s3.amazonaws.com/thing/8483/359.jpg,192.95,https://cmoa-collection-images.s3.amazonaws.com/thing/8483/sizes/359-420.jpg,3859.0
The Coat,1961,oil and buttons on canvas,Contemporary Art,61.25,81.0,1.75,paintings,Jim Dine,American,https://cmoa-collection-images.s3.amazonaws.com/thing/20549/360.jpg,33.3,https://cmoa-collection-images.s3.amazonaws.com/thing/20549/sizes/360-420.jpg,666.0
Dead Boards,1976,gelatin silver prints,Contemporary Art,72.0,72.0,0.0,photographs,Gilbert and George,British,https://cmoa-collection-images.s3.amazonaws.com/thing/26847/361.jpg,1.25,https://cmoa-collection-images.s3.amazonaws.com/thing/26847/sizes/361-420.jpg,25.0
Two Panels: Green Orange,1970,oil on canvas,Contemporary Art,107.25,70.0,1.25,paintings,Ellsworth Kelly,American,https://cmoa-collection-images.s3.amazonaws.com/thing/119271/362.jpg,33.3,https://cmoa-collection-images.s3.amazonaws.com/thing/119271/sizes/362-420.jpg,666.0
For Green,1968,acrylic emulsion on canvas,Contemporary Art,108.0,17.0,1.5,paintings,Kenneth Noland,American,https://cmoa-collection-images.s3.amazonaws.com/thing/26935/363.jpg,33.3,https://cmoa-collection-images.s3.amazonaws.com/thing/26935/sizes/363-420.jpg,666.0
Big Sandwich,1961,"muslin soaked in plaster on wire mesh, painted with enamel",Contemporary Art,31.0,31.0,5.125,sculpture,Claes Oldenburg,American,https://cmoa-collection-images.s3.amazonaws.com/thing/29078/364.jpg,9.6,https://cmoa-collection-images.s3.amazonaws.com/thing/29078/sizes/364-420.jpg,192.0
Red Painting,1954,oil on canvas,Contemporary Art,33.0,41.0,1.75,paintings,Ad Reinhardt,American,https://cmoa-collection-images.s3.amazonaws.com/thing/225186/365.jpg,33.3,https://cmoa-collection-images.s3.amazonaws.com/thing/225186/sizes/365-420.jpg,666.0
Australia II,1970,steel,Contemporary Art,48.0,65.0,36.0,sculpture,Richard Peter Stankiewicz,American,https://cmoa-collection-images.s3.amazonaws.com/thing/100684/367.jpg,9.6,https://cmoa-collection-images.s3.amazonaws.com/thing/100684/sizes/367-420.jpg,192.0
Nazareth das Farinhas,2002,acrylic on canvas,Contemporary Art,94.5,94.0,1.375,paintings,Beatriz Milhazes,Brazilian,https://cmoa-collection-images.s3.amazonaws.com/thing/121694/368.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/121694/sizes/368-420.jpg,2.0
Vista #40,2000,glass,Decorative Arts and Design,6.0,11.75,2.0,Glass,Giles Bettison,Australian,https://cmoa-collection-images.s3.amazonaws.com/thing/0090/CMA-2002-51-1_1.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/0090/sizes/CMA-2002-51-1_1-420.jpg,1.0
Fuschia/Violet,1994,"glass, blown, with incalmo",Decorative Arts and Design,0.0,17.625,0.0,Glass,Sonja Blomdahl,American,https://cmoa-collection-images.s3.amazonaws.com/thing/11346/CMA-2002-51-2_1.jpg,10.55,https://cmoa-collection-images.s3.amazonaws.com/thing/11346/sizes/CMA-2002-51-2_1-420.jpg,211.0
Pale Light,1996,"glass, laminated, cut, and polished",Decorative Arts and Design,16.5,14.5,6.75,Glass,Zoltan Bohus,Hungarian,https://cmoa-collection-images.s3.amazonaws.com/thing/11347/CMA-2002-51-3_1.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/11347/sizes/CMA-2002-51-3_1-420.jpg,2.0
Watching Your Every Move,1996,"glass, hot and cold worked",Decorative Arts and Design,11.5,26.75,8.0,Glass,John Brekke,American,https://cmoa-collection-images.s3.amazonaws.com/thing/11348/CMA-2002-51-4_1.jpg,10.55,https://cmoa-collection-images.s3.amazonaws.com/thing/11348/sizes/CMA-2002-51-4_1-420.jpg,211.0
Hat,1998,glass,Decorative Arts and Design,10.5,4.5,10.75,Glass,Brian Brenno,American,https://cmoa-collection-images.s3.amazonaws.com/thing/11349/CMA-2002-51-5_1.jpg,10.55,https://cmoa-collection-images.s3.amazonaws.com/thing/11349/sizes/CMA-2002-51-5_1-420.jpg,211.0
Señorita,1998,glass,Decorative Arts and Design,13.25,26.75,8.5,Glass,Jose Chardiet,American,https://cmoa-collection-images.s3.amazonaws.com/thing/11350/CMA-2002-51-6_1.jpg,10.55,https://cmoa-collection-images.s3.amazonaws.com/thing/11350/sizes/CMA-2002-51-6_1-420.jpg,211.0
Early Persian,1988,glass,Decorative Arts and Design,13.375,11.125,10.25,Glass,Dale Chihuly,American,https://cmoa-collection-images.s3.amazonaws.com/thing/11352/375.jpg,10.55,https://cmoa-collection-images.s3.amazonaws.com/thing/11352/sizes/375-420.jpg,211.0
Oxblood and Blue Persian Set with Red Lip Wraps,1990,glass,Decorative Arts and Design,25.5,14.5,23.0,Glass,Dale Chihuly,American,https://cmoa-collection-images.s3.amazonaws.com/thing/26432/376.jpg,10.55,https://cmoa-collection-images.s3.amazonaws.com/thing/26432/sizes/376-420.jpg,211.0
Red Spotted Ikebana with Chartreuse Stems,1992,"glass, blown, with gold leaf",Decorative Arts and Design,32.5,44.5,17.0,Glass,Dale Chihuly,American,https://cmoa-collection-images.s3.amazonaws.com/thing/11353/377.jpg,10.55,https://cmoa-collection-images.s3.amazonaws.com/thing/11353/sizes/377-420.jpg,211.0
Chartreuse Slingbacks with Baby Bows and an Apple,1991,glass,Decorative Arts and Design,13.063,5.125,8.125,Glass,Carol Cohen,American,https://cmoa-collection-images.s3.amazonaws.com/thing/23521/378.jpg,10.55,https://cmoa-collection-images.s3.amazonaws.com/thing/23521/sizes/378-420.jpg,211.0
Tall Slender Dichroic Neodymium Mongo with Arching Serpents & Cypress Base,1996,glass,Decorative Arts and Design,11.0,22.25,11.0,Glass,Fritz Dreisbach,American,https://cmoa-collection-images.s3.amazonaws.com/thing/11354/379.jpg,10.55,https://cmoa-collection-images.s3.amazonaws.com/thing/11354/sizes/379-420.jpg,211.0
Divergent Evolution 2,1996,glass,Decorative Arts and Design,13.375,13.25,8.5,Glass,Michael Glancy,American,https://cmoa-collection-images.s3.amazonaws.com/thing/11355/CMA-2002-51-10_1.jpg,10.55,https://cmoa-collection-images.s3.amazonaws.com/thing/11355/sizes/CMA-2002-51-10_1-420.jpg,211.0
Erise II,1995,glass,Decorative Arts and Design,15.0,16.938,2.562,sculpture,Pavel Hlava,Czech,https://cmoa-collection-images.s3.amazonaws.com/thing/11356/CMA-2002-51-11_1.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/11356/sizes/CMA-2002-51-11_1-420.jpg,2.0
Naos,1997,"glass: cast, cut and ground",Decorative Arts and Design,13.75,19.625,2.875,sculpture,Petr Hora,Czech,https://cmoa-collection-images.s3.amazonaws.com/thing/11358/CMA-2002-51-12_1.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/11358/sizes/CMA-2002-51-12_1-420.jpg,2.0
Jerry Vision Vase #7,2000,"Krystal Klear® glass, laminated, cut and polished;  with dye",Decorative Arts and Design,13.75,19.625,2.875,Glass,Sidney Hutter,American,https://cmoa-collection-images.s3.amazonaws.com/thing/23522/383.jpg,10.55,https://cmoa-collection-images.s3.amazonaws.com/thing/23522/sizes/383-420.jpg,211.0
Reclining Female with Extended Leg,1989,glass;  hot worked and acid etched,Decorative Arts and Design,17.0,9.25,7.75,Glass,Richard Jolley,American,https://cmoa-collection-images.s3.amazonaws.com/thing/11359/CMA-2002-51-14-1_1.jpg,10.55,https://cmoa-collection-images.s3.amazonaws.com/thing/11359/sizes/CMA-2002-51-14-1_1-420.jpg,211.0
Summer View,1996,"glass;  hot worked, acid etched and fabricated",Decorative Arts and Design,0.0,30.0,0.0,Glass,Richard Jolley,American,https://cmoa-collection-images.s3.amazonaws.com/thing/11362/385.jpg,10.55,https://cmoa-collection-images.s3.amazonaws.com/thing/11362/sizes/385-420.jpg,211.0
Spring Rite,1992,"plate glass and glass, laminated, sandblasted, carved, acid etched;  with painted metal armatures",Decorative Arts and Design,45.125,7.0,2.625,Glass,K. William LeQuier,American,https://cmoa-collection-images.s3.amazonaws.com/thing/11363/386.jpg,10.55,https://cmoa-collection-images.s3.amazonaws.com/thing/11363/sizes/386-420.jpg,211.0
Struggle,1990,"sheet glass, fabricated, laminated, sandblasted and polished, with bronze",Decorative Arts and Design,16.5,12.813,5.5,Glass,Maria Lugossy,Hungarian,https://cmoa-collection-images.s3.amazonaws.com/thing/11364/CMA-2002-51-16_1.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/11364/sizes/CMA-2002-51-16_1-420.jpg,2.0
Zanfirico Pear,1994,glass,Decorative Arts and Design,0.0,19.25,0.0,Glass,Flora Mace|Joey Kirkpatrick,American|American,https://cmoa-collection-images.s3.amazonaws.com/thing/11365/CMA-2002-51-17_1.jpg,2.2,https://cmoa-collection-images.s3.amazonaws.com/thing/11365/sizes/CMA-2002-51-17_1-420.jpg,44.0
Chartreuse and Black Pair,1992,glass,Decorative Arts and Design,21.0,12.0,15.5,Glass,Dante Marioni,American,https://cmoa-collection-images.s3.amazonaws.com/thing/11366/389.jpg,10.55,https://cmoa-collection-images.s3.amazonaws.com/thing/11366/sizes/389-420.jpg,211.0
Yellow Mosaic Vase,1998,"glass, blown, with murrine",Decorative Arts and Design,0.0,29.125,0.0,Glass,Dante Marioni,American,https://cmoa-collection-images.s3.amazonaws.com/thing/11367/CMA-2002-51-18-2_1.jpg,10.55,https://cmoa-collection-images.s3.amazonaws.com/thing/11367/sizes/CMA-2002-51-18-2_1-420.jpg,211.0
Alien (Organism Series),1998,"glass, flameworked, blown, sandblasted;  with paint",Decorative Arts and Design,16.0,26.0,9.0,sculpture,Robert Mickelsen,American,https://cmoa-collection-images.s3.amazonaws.com/thing/11368/CMA-2002-51-19_1.jpg,9.6,https://cmoa-collection-images.s3.amazonaws.com/thing/11368/sizes/CMA-2002-51-19_1-420.jpg,192.0
Suspended Artifact,1993,"glass: blown, with steel stand",Decorative Arts and Design,23.25,32.5,9.0,Glass,William Morris,American,https://cmoa-collection-images.s3.amazonaws.com/thing/23523/392.jpg,10.55,https://cmoa-collection-images.s3.amazonaws.com/thing/23523/sizes/392-420.jpg,211.0
Persuasion Series: Ravishing,1996,glass with gold leaf,Decorative Arts and Design,0.0,26.0,0.0,Glass,Kathleen Mulcahy,American,https://cmoa-collection-images.s3.amazonaws.com/thing/16571/393.jpg,10.55,https://cmoa-collection-images.s3.amazonaws.com/thing/16571/sizes/393-420.jpg,211.0
Macle 001,1991,"optical glass, carved: with lead  and paint",Decorative Arts and Design,6.75,24.75,4.25,Glass,Matei Negreanu,French,https://cmoa-collection-images.s3.amazonaws.com/thing/12068/CMA-2002-51-22_1.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/12068/sizes/CMA-2002-51-22_1-420.jpg,9.0
Mountain Skyscape,1994,"glass, cast with preformed insert, cut, carved, sandblasted: with acid and polished finishes",Decorative Arts and Design,17.875,8.125,2.562,Glass,Mark Peiser,American,https://cmoa-collection-images.s3.amazonaws.com/thing/12070/CMA-2002-51-23_1.jpg,10.55,https://cmoa-collection-images.s3.amazonaws.com/thing/12070/sizes/CMA-2002-51-23_1-420.jpg,211.0
Untitled #R436,1991,"lead glass, cast, ground, sandblasted and polished, with basalt",Decorative Arts and Design,24.0,12.0,2.438,Glass,Colin Reid,British,https://cmoa-collection-images.s3.amazonaws.com/thing/12072/CMA-2002-51-25-1_1.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/12072/sizes/CMA-2002-51-25-1_1-420.jpg,6.0
Vogelkuss (Bird kiss),1999,"glass: carved and engraved,  with enamel, tissue paper, and thread",Decorative Arts and Design,0.0,12.0,0.0,Glass,Sibylle Peretti,German,https://cmoa-collection-images.s3.amazonaws.com/thing/12071/CMA-2002-51-24_1.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/12071/sizes/CMA-2002-51-24_1-420.jpg,12.0
Untitled #R562,1993,"lead crystal glass, cast, ground, sandblasted and polished",Decorative Arts and Design,6.0,18.25,2.5,Glass,Colin Reid,British,https://cmoa-collection-images.s3.amazonaws.com/thing/12074/CMA-2002-51-25-2_1.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/12074/sizes/CMA-2002-51-25-2_1-420.jpg,6.0
"YC1196, Mandala Series #10",1996,"glass, blown: with murine and filigrana",Decorative Arts and Design,0.0,4.0,0.0,Glass,Richard Q. Ritter,American,https://cmoa-collection-images.s3.amazonaws.com/thing/27044/399.jpg,10.55,https://cmoa-collection-images.s3.amazonaws.com/thing/27044/sizes/399-420.jpg,211.0
Untitled (Amber),2001,"glass, blown and sanded",Decorative Arts and Design,14.0,13.25,1.5,Glass,Laura de Santillana,Italian,https://cmoa-collection-images.s3.amazonaws.com/thing/27150/401.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/27150/sizes/401-420.jpg,5.0
Madonna,1992,"glass, blown; with paint",Decorative Arts and Design,5.0,21.75,5.0,Glass,Liubov Savelyeva,Russian,https://cmoa-collection-images.s3.amazonaws.com/thing/27153/402.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/27153/sizes/402-420.jpg,1.0
Untitled,1989,"optical glass, cut, sandblasted and polished, with paint",Decorative Arts and Design,10.25,16.438,6.25,Glass,Czeslaw Zuber,Polish,https://cmoa-collection-images.s3.amazonaws.com/thing/26139/407.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/26139/sizes/407-420.jpg,1.0
Punch bowl,1906,"silver, repousse chased, vermeil (gold-plated)",Decorative Arts and Design,16.75,10.5,16.75,containers,Tiffany & Co.,American,https://cmoa-collection-images.s3.amazonaws.com/thing/4460/CMA-2002-52-2.jpg,6.5,https://cmoa-collection-images.s3.amazonaws.com/thing/4460/sizes/CMA-2002-52-2-420.jpg,130.0
Mystery Robots Rip off the Rain Forest,1989,"honduras mahogany, maple, yellow poplar, acrylic paint, gesso, and polyethylene ink",Decorative Arts and Design,132.0,30.75,30.5,Wood,Edward Zucca,American,https://cmoa-collection-images.s3.amazonaws.com/thing/48616/432.jpg,5.0,https://cmoa-collection-images.s3.amazonaws.com/thing/48616/sizes/432-420.jpg,100.0
